fixture.id,fixture.referee,fixture.timezone,fixture.date,fixture.timestamp,fixture.periods.first,fixture.periods.second,fixture.venue.id,fixture.venue.name,fixture.venue.city,fixture.status.long,fixture.status.short,fixture.status.elapsed,league.id,league.name,league.country,league.logo,league.flag,league.season,league.round,teams.home.id,teams.home.name,teams.home.logo,teams.home.winner,teams.away.id,teams.away.name,teams.away.logo,teams.away.winner,goals.home,goals.away,score.halftime.home,score.halftime.away,score.fulltime.home,score.fulltime.away,score.extratime.home,score.extratime.away,score.penalty.home,score.penalty.away
788564,B. Pandzic,UTC,2021-11-03T15:00:00+00:00,1635951600,1635951600.0,1635955200.0,2812.0,CGD Stadium Aurélio Pereira,Alcochete,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 4,7997,Sporting CP U19,https://media.api-sports.io/football/teams/7997.png,False,7973,Beşiktaş U19,https://media.api-sports.io/football/teams/7973.png,True,1.0,2.0,0.0,2.0,1.0,2.0,,,,
788565,M. Fabbri,UTC,2021-11-03T14:30:00+00:00,1635949800,1635949800.0,1635953400.0,5700.0,Fußballpark BVB Hohenbuschei,Dortmund,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 4,7890,Borussia Dortmund U19,https://media.api-sports.io/football/teams/7890.png,False,7881,Ajax U19,https://media.api-sports.io/football/teams/7881.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,
788566,T. Farrugia Cann,UTC,2021-11-03T13:30:00+00:00,1635946200,1635946200.0,1635949800.0,,Centro Sportivo Peppino Vismara,Milano,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 4,15670,Milan U19,https://media.api-sports.io/football/teams/15670.png,False,7922,Porto U19,https://media.api-sports.io/football/teams/7922.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
788567,M. Balakin,UTC,2021-11-03T15:00:00+00:00,1635951600,1635951600.0,1635955200.0,5206.0,Liverpool’s Academy Ground,"Knowsley, Merseyside",Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 4,7909,Liverpool U19,https://media.api-sports.io/football/teams/7909.png,True,7884,Atlético Madrid U19,https://media.api-sports.io/football/teams/7884.png,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,
788568,D. Robertson,UTC,2021-11-03T13:00:00+00:00,1635944400,1635944400.0,1635948000.0,6669.0,Estadio Alfredo Di Stéfano,Madrid,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 4,7926,Real Madrid U19,https://media.api-sports.io/football/teams/7926.png,True,7929,Shakhtar Donetsk U19,https://media.api-sports.io/football/teams/7929.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
788569,M. Milanović,UTC,2021-11-03T10:00:00+00:00,1635933600,1635933600.0,1635937200.0,,Malaya Sportivnaya Arena,Tiraspol,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 4,7930,Sheriff U19,https://media.api-sports.io/football/teams/7930.png,False,7903,Internazionale U19,https://media.api-sports.io/football/teams/7903.png,True,2.0,4.0,1.0,2.0,2.0,4.0,,,,
788570,I. Orlic,UTC,2021-11-23T14:00:00+00:00,1637676000,1637676000.0,1637679600.0,,Stadion Dynamo im. Valery Lobanovsky,Kiev,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 5,7898,Dynamo Kyiv U19,https://media.api-sports.io/football/teams/7898.png,True,7887,Bayern München U19,https://media.api-sports.io/football/teams/7887.png,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,
788571,J. Pignard,UTC,2021-11-23T15:00:00+00:00,1637679600,1637679600.0,1637683200.0,2917.0,Estadi Johan Cruyff,Sant Joan Despí,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 5,7885,Barcelona U19,https://media.api-sports.io/football/teams/7885.png,False,7888,Benfica U19,https://media.api-sports.io/football/teams/7888.png,True,0.0,3.0,0.0,2.0,0.0,3.0,,,,
788572,A. Durieux,UTC,2021-11-23T13:00:00+00:00,1637672400,1637672400.0,1637676000.0,2919.0,Estadio Jesús Navas,Sevilla,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 5,7993,Sevilla U19,https://media.api-sports.io/football/teams/7993.png,True,10278,Wolfsburg U19,https://media.api-sports.io/football/teams/10278.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,
788573,A. Munukka,UTC,2021-11-23T13:30:00+00:00,1637674200,1637674200.0,1637677800.0,,Complexe Sportif de Luchin,Camphin-en-Pévèle,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 5,7908,Lille U19,https://media.api-sports.io/football/teams/7908.png,True,7928,Salzburg U19,https://media.api-sports.io/football/teams/7928.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
788574,Vitor Ferreira,UTC,2021-11-23T13:00:00+00:00,1637672400,1637672400.0,1637676000.0,6688.0,Ciudad Deportiva del Villarreal,Villarreal,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 5,17702,Villarreal U19,https://media.api-sports.io/football/teams/17702.png,False,7960,Manchester United U19,https://media.api-sports.io/football/teams/7960.png,True,1.0,2.0,1.0,0.0,1.0,2.0,,,,
788575,J. Barcelo,UTC,2021-11-23T13:00:00+00:00,1637672400,1637672400.0,1637676000.0,,Sportplatz Wyler Hauptplatz,Bern,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 5,7940,Young Boys U19,https://media.api-sports.io/football/teams/7940.png,False,7883,Atalanta U19,https://media.api-sports.io/football/teams/7883.png,True,2.0,3.0,1.0,1.0,2.0,3.0,,,,
788576,J. Jaanovits,UTC,2021-11-23T14:00:00+00:00,1637676000,1637676000.0,1637679600.0,,Malmö IP,Malmö,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 5,17698,Malmö FF U19,https://media.api-sports.io/football/teams/17698.png,False,7941,Zenit U19,https://media.api-sports.io/football/teams/7941.png,True,1.0,3.0,0.0,0.0,1.0,3.0,,,,
788577,A. Farkas,UTC,2021-11-23T15:00:00+00:00,1637679600,1637679600.0,1637683200.0,,Cobham Training Centre,"Stoke d'Abernon, Surrey",Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 5,7892,Chelsea U19,https://media.api-sports.io/football/teams/7892.png,False,7904,Juventus U19,https://media.api-sports.io/football/teams/7904.png,True,1.0,3.0,0.0,3.0,1.0,3.0,,,,
788578,J. Maae,UTC,2021-11-24T15:00:00+00:00,1637766000,1637766000.0,1637769600.0,11118.0,Academy Stadium,Manchester,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 5,7914,Manchester City U19,https://media.api-sports.io/football/teams/7914.png,False,7921,PSG U19,https://media.api-sports.io/football/teams/7921.png,True,1.0,3.0,0.0,1.0,1.0,3.0,,,,
788579,P. Orel,UTC,2021-11-24T14:00:00+00:00,1637762400,1637762400.0,1637766000.0,,The Nest,Roulers,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 5,7893,Club Brugge U19,https://media.api-sports.io/football/teams/7893.png,True,7924,RB Leipzig U19,https://media.api-sports.io/football/teams/7924.png,False,4.0,1.0,2.0,1.0,4.0,1.0,,,,
788580,V. Chinkov,UTC,2021-11-24T11:30:00+00:00,1637753400,1637753400.0,1637757000.0,2379.0,Ümraniye Hekimbaşı Şehir Stadyumu,İstanbul,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 5,7973,Beşiktaş U19,https://media.api-sports.io/football/teams/7973.png,False,7881,Ajax U19,https://media.api-sports.io/football/teams/7881.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,
788581,José Munuera,UTC,2021-11-24T15:00:00+00:00,1637766000,1637766000.0,1637769600.0,2812.0,CGD Stadium Aurélio Pereira,Alcochete,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 5,7997,Sporting CP U19,https://media.api-sports.io/football/teams/7997.png,True,7890,Borussia Dortmund U19,https://media.api-sports.io/football/teams/7890.png,False,3.0,2.0,1.0,1.0,3.0,2.0,,,,
788582,A. Boucaut,UTC,2021-11-24T15:00:00+00:00,1637766000,1637766000.0,1637769600.0,,Estadio Wanda Atlético de Madrid Alcalá de Henares,Madrid,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 5,7884,Atlético Madrid U19,https://media.api-sports.io/football/teams/7884.png,True,15670,Milan U19,https://media.api-sports.io/football/teams/15670.png,False,3.0,0.0,1.0,0.0,3.0,0.0,,,,
788583,M. Al Hakim,UTC,2021-11-24T13:00:00+00:00,1637758800,1637758800.0,1637762400.0,5206.0,Liverpool’s Academy Ground,"Knowsley, Merseyside",Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 5,7909,Liverpool U19,https://media.api-sports.io/football/teams/7909.png,True,7922,Porto U19,https://media.api-sports.io/football/teams/7922.png,False,4.0,0.0,2.0,0.0,4.0,0.0,,,,
788584,P. Kralovic,UTC,2021-11-24T13:00:00+00:00,1637758800,1637758800.0,1637762400.0,6550.0,Stadio Ernesto Breda,Sesto San Giovanni,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 5,7903,Internazionale U19,https://media.api-sports.io/football/teams/7903.png,True,7929,Shakhtar Donetsk U19,https://media.api-sports.io/football/teams/7929.png,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
788585,G. Laibuvitz,UTC,2021-11-24T10:00:00+00:00,1637748000,1637748000.0,1637751600.0,,Malaya Sportivnaya Arena,Tiraspol,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 5,7930,Sheriff U19,https://media.api-sports.io/football/teams/7930.png,False,7926,Real Madrid U19,https://media.api-sports.io/football/teams/7926.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
788586,K. Karlsson,UTC,2021-12-07T13:00:00+00:00,1638882000,1638882000.0,1638885600.0,6398.0,Stade Municipal Georges Lefèvre,Saint-Germain-en-Laye,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 6,7921,PSG U19,https://media.api-sports.io/football/teams/7921.png,True,7893,Club Brugge U19,https://media.api-sports.io/football/teams/7893.png,False,3.0,2.0,0.0,2.0,3.0,2.0,,,,
788587,B. Berke,UTC,2021-12-07T12:00:00+00:00,1638878400,1638878400.0,1638882000.0,,Trainingszentrum RB Leipzig Platz 1,Leipzig,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 6,7924,RB Leipzig U19,https://media.api-sports.io/football/teams/7924.png,False,7914,Manchester City U19,https://media.api-sports.io/football/teams/7914.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
788588,D. Shurman,UTC,2021-12-07T13:00:00+00:00,1638882000,1638882000.0,1638885600.0,5700.0,Fußballpark BVB Hohenbuschei,Dortmund,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 6,7890,Borussia Dortmund U19,https://media.api-sports.io/football/teams/7890.png,True,7973,Beşiktaş U19,https://media.api-sports.io/football/teams/7973.png,False,6.0,2.0,3.0,1.0,6.0,2.0,,,,
788589,E. Eskås,UTC,2021-12-07T13:30:00+00:00,1638883800,1638883800.0,1638887400.0,1135.0,Sportpark De Toekomst,Amsterdam-Duivendrecht,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 6,7881,Ajax U19,https://media.api-sports.io/football/teams/7881.png,False,7997,Sporting CP U19,https://media.api-sports.io/football/teams/7997.png,True,2.0,3.0,2.0,1.0,2.0,3.0,,,,
788590,R. Harvey,UTC,2021-12-07T14:30:00+00:00,1638887400,1638887400.0,1638891000.0,1287.0,Estádio Dr. Jorge Sampaio,"Pedroso, Vila Nova de Gaia",Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 6,7922,Porto U19,https://media.api-sports.io/football/teams/7922.png,False,7884,Atlético Madrid U19,https://media.api-sports.io/football/teams/7884.png,True,1.0,2.0,0.0,1.0,1.0,2.0,,,,
788591,V. Moskalev,UTC,2021-12-07T13:30:00+00:00,1638883800,1638883800.0,1638887400.0,,Centro Sportivo Peppino Vismara,Milano,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 6,15670,Milan U19,https://media.api-sports.io/football/teams/15670.png,,7909,Liverpool U19,https://media.api-sports.io/football/teams/7909.png,,1.0,1.0,0.0,1.0,1.0,1.0,,,,
788592,E. Lambrechts,UTC,2021-12-07T15:00:00+00:00,1638889200,1638889200.0,1638892800.0,6669.0,Estadio Alfredo Di Stéfano,Madrid,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 6,7926,Real Madrid U19,https://media.api-sports.io/football/teams/7926.png,True,7903,Internazionale U19,https://media.api-sports.io/football/teams/7903.png,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,
788593,H. Kaljanac,UTC,2021-12-07T10:00:00+00:00,1638871200,1638871200.0,1638874800.0,,Stadion NTK im. B. M. Bannikova,Kiev,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 6,7929,Shakhtar Donetsk U19,https://media.api-sports.io/football/teams/7929.png,True,7930,Sheriff U19,https://media.api-sports.io/football/teams/7930.png,False,6.0,0.0,3.0,0.0,6.0,0.0,,,,
788594,A. Farkas,UTC,2021-12-08T12:00:00+00:00,1638964800,1638964800.0,1638968400.0,1266.0,Caixa Futebol Campus,Seixal,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 6,7888,Benfica U19,https://media.api-sports.io/football/teams/7888.png,True,7898,Dynamo Kyiv U19,https://media.api-sports.io/football/teams/7898.png,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
788595,D. Bel,UTC,2021-12-08T15:00:00+00:00,1638975600,1638975600.0,1638979200.0,,FC Bayern Campus Platz 1,München,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 6,7887,Bayern München U19,https://media.api-sports.io/football/teams/7887.png,True,7885,Barcelona U19,https://media.api-sports.io/football/teams/7885.png,False,3.0,2.0,2.0,2.0,3.0,2.0,,,,
788596,V. Thórarinsson,UTC,2021-12-08T13:00:00+00:00,1638968400,1638968400.0,1638972000.0,134.0,DAS.GOLDBERG Stadion,Grödig,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 6,7928,Salzburg U19,https://media.api-sports.io/football/teams/7928.png,True,7993,Sevilla U19,https://media.api-sports.io/football/teams/7993.png,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,
788597,J. Xhaja,UTC,2021-12-08T15:00:00+00:00,1638975600,1638975600.0,1638979200.0,6454.0,AOK Stadion,Wolfsburg,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 6,10278,Wolfsburg U19,https://media.api-sports.io/football/teams/10278.png,False,7908,Lille U19,https://media.api-sports.io/football/teams/7908.png,True,0.0,3.0,0.0,1.0,0.0,3.0,,,,
788598,M. Al Emara,UTC,2021-12-08T15:00:00+00:00,1638975600,1638975600.0,1638979200.0,10726.0,Leigh Sports Village Stadium,"Leigh, Greater Manchester",Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 6,7960,Manchester United U19,https://media.api-sports.io/football/teams/7960.png,True,7940,Young Boys U19,https://media.api-sports.io/football/teams/7940.png,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,
788599,Y. Uğurlu,UTC,2021-12-08T12:00:00+00:00,1638964800,1638964800.0,1638968400.0,,Centro Sportivo Bortolotti 1,Zingonia Ciserano,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 6,7883,Atalanta U19,https://media.api-sports.io/football/teams/7883.png,,17702,Villarreal U19,https://media.api-sports.io/football/teams/17702.png,,2.0,2.0,1.0,0.0,2.0,2.0,,,,
788600,N. Simović,UTC,2021-12-08T14:00:00+00:00,1638972000,1638972000.0,1638975600.0,,Juventus Training Center,Vinovo,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 6,7904,Juventus U19,https://media.api-sports.io/football/teams/7904.png,True,17698,Malmö FF U19,https://media.api-sports.io/football/teams/17698.png,False,4.0,1.0,2.0,0.0,4.0,1.0,,,,
788601,D. Muntean,UTC,2021-12-08T09:00:00+00:00,1638954000,1638954000.0,1638957600.0,,Stadion SDYuShOR Smena,St. Petersburg,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 6,7941,Zenit U19,https://media.api-sports.io/football/teams/7941.png,,7892,Chelsea U19,https://media.api-sports.io/football/teams/7892.png,,1.0,1.0,0.0,0.0,1.0,1.0,,,,
807247,M. De Gabriele,UTC,2021-11-02T11:00:00+00:00,1635850800,1635850800.0,1635854400.0,,Ortahisar Yavuz Selim Stadı,Trabzon,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,2nd Round,17701,Trabzonspor U19,https://media.api-sports.io/football/teams/17701.png,False,7915,Midtjylland U19,https://media.api-sports.io/football/teams/7915.png,True,2.0,5.0,2.0,3.0,2.0,5.0,,,,
807248,A. Troleis,UTC,2021-11-23T13:00:00+00:00,1637672400,1637672400.0,1637676000.0,,Wunderelf Arena,Ikast,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,2nd Round,7915,Midtjylland U19,https://media.api-sports.io/football/teams/7915.png,True,17701,Trabzonspor U19,https://media.api-sports.io/football/teams/17701.png,False,5.0,0.0,3.0,0.0,5.0,0.0,,,,
807249,V. Fotias,UTC,2021-11-03T15:30:00+00:00,1635953400,1635953400.0,1635957000.0,1411.0,Stadion na Banovom brdu,Beograd,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,2nd Round,7894,Crvena Zvezda U19,https://media.api-sports.io/football/teams/7894.png,,15664,Empoli U19,https://media.api-sports.io/football/teams/15664.png,,1.0,1.0,1.0,0.0,1.0,1.0,,,,
807250,A. Lindhout,UTC,2021-11-23T18:00:00+00:00,1637690400,1637690400.0,1637694000.0,896.0,Stadio Carlo Castellani,Empoli,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,2nd Round,15664,Empoli U19,https://media.api-sports.io/football/teams/15664.png,True,7894,Crvena Zvezda U19,https://media.api-sports.io/football/teams/7894.png,False,5.0,0.0,2.0,0.0,5.0,0.0,,,,
807251,D. Sakhi,UTC,2021-11-03T15:00:00+00:00,1635951600,1635951600.0,1635955200.0,802.0,Hidegkuti Nándor Stadion,Budapest,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,2nd Round,7912,MTK U19,https://media.api-sports.io/football/teams/7912.png,False,7901,Genk U19,https://media.api-sports.io/football/teams/7901.png,True,1.0,2.0,1.0,0.0,1.0,2.0,,,,
807252,I. McNabb,UTC,2021-11-23T17:00:00+00:00,1637686800,1637686800.0,1637690400.0,,B-Veld Racing Genk,Genk,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,2nd Round,7901,Genk U19,https://media.api-sports.io/football/teams/7901.png,True,7912,MTK U19,https://media.api-sports.io/football/teams/7912.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
807253,S. Putros,UTC,2021-12-07T19:30:00+00:00,1638905400,1638905400.0,1638909000.0,2905.0,The C&G Systems Stadium,Dumbarton,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,2nd Round,7925,Rangers U19,https://media.api-sports.io/football/teams/7925.png,True,7968,Septemvri Sofia U19,https://media.api-sports.io/football/teams/7968.png,False,3.0,0.0,0.0,0.0,3.0,0.0,,,,
807254,N. Verboomen,UTC,2021-11-24T13:00:00+00:00,1637758800,1637758800.0,1637762400.0,305.0,Stadion Slavija,Sofia,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,2nd Round,7968,Septemvri Sofia U19,https://media.api-sports.io/football/teams/7968.png,False,7925,Rangers U19,https://media.api-sports.io/football/teams/7925.png,True,2.0,4.0,2.0,2.0,2.0,4.0,,,,
807255,D. Draganov,UTC,2021-11-03T15:30:00+00:00,1635953400,1635953400.0,1635957000.0,2359.0,Štadión Pod Dubňom,Žilina,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,2nd Round,7972,Žilina U19,https://media.api-sports.io/football/teams/7972.png,True,7984,Kairat U19,https://media.api-sports.io/football/teams/7984.png,False,3.0,2.0,2.0,1.0,3.0,2.0,,,,
807256,V. Shimusik,UTC,2021-11-24T09:00:00+00:00,1637744400,1637744400.0,1637748000.0,,Stadïon Akademïï T.S.Segïzbaeva,Almaty,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,2nd Round,7984,Kairat U19,https://media.api-sports.io/football/teams/7984.png,True,7972,Žilina U19,https://media.api-sports.io/football/teams/7972.png,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
807257,M. Bîrsan,UTC,2021-11-03T15:00:00+00:00,1635951600,1635951600.0,1635955200.0,413.0,Stadion Poljud,Split,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,2nd Round,17697,Hajduk Split U19,https://media.api-sports.io/football/teams/17697.png,True,7916,Minsk U19,https://media.api-sports.io/football/teams/7916.png,False,3.0,0.0,2.0,0.0,3.0,0.0,,,,
807258,V. Spasjoņņikovs,UTC,2021-11-24T11:00:00+00:00,1637751600,1637751600.0,1637755200.0,163.0,Stadion FK Minsk,Minsk,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,2nd Round,7916,Minsk U19,https://media.api-sports.io/football/teams/7916.png,,17697,Hajduk Split U19,https://media.api-sports.io/football/teams/17697.png,,1.0,1.0,1.0,0.0,1.0,1.0,,,,
807259,M. Krogh,UTC,2021-11-03T17:00:00+00:00,1635958800,1635958800.0,1635962400.0,634.0,Stade Raymond-Kopa,Angers,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,2nd Round,16385,Angers U19,https://media.api-sports.io/football/teams/16385.png,False,16384,AZ U19,https://media.api-sports.io/football/teams/16384.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
807260,R. Valikonis,UTC,2021-11-23T15:00:00+00:00,1637679600,1637679600.0,1637683200.0,1136.0,AFAS Trainingscomplex,Wijdewormer,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,2nd Round,16384,AZ U19,https://media.api-sports.io/football/teams/16384.png,False,16385,Angers U19,https://media.api-sports.io/football/teams/16385.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,
807261,H. Jónasson,UTC,2021-11-03T19:00:00+00:00,1635966000,1635966000.0,1635969600.0,,Estadio Abanca-Riazor,La Coruña,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,2nd Round,17696,Deportivo Coruña U19,https://media.api-sports.io/football/teams/17696.png,True,7989,Maccabi Haifa U19,https://media.api-sports.io/football/teams/7989.png,False,5.0,1.0,2.0,0.0,5.0,1.0,,,,
807262,L. Soteriou,UTC,2021-12-08T15:00:00+00:00,1638975600,1638975600.0,1638979200.0,868.0,Sammy Ofer Stadium,Haifa,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,2nd Round,7989,Maccabi Haifa U19,https://media.api-sports.io/football/teams/7989.png,True,17696,Deportivo Coruña U19,https://media.api-sports.io/football/teams/17696.png,False,3.0,0.0,0.0,0.0,3.0,0.0,,,,
816645,I. Pajač,UTC,2022-02-08T17:00:00+00:00,1644339600,1644339600.0,1644343200.0,896.0,Stadio Carlo Castellani,Empoli,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Play-offs,15664,Empoli U19,https://media.api-sports.io/football/teams/15664.png,False,7890,Borussia Dortmund U19,https://media.api-sports.io/football/teams/7890.png,True,3.0,5.0,2.0,2.0,3.0,5.0,,,,
816646,R. Saggi,UTC,2022-02-09T15:00:00+00:00,1644418800,1644418800.0,1644422400.0,,B-Veld Racing Genk,Genk,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Play-offs,7901,Genk U19,https://media.api-sports.io/football/teams/7901.png,True,7892,Chelsea U19,https://media.api-sports.io/football/teams/7892.png,False,5.0,1.0,1.0,0.0,5.0,1.0,,,,
816647,R. Jenkins,UTC,2022-02-08T13:30:00+00:00,1644327000,1644327000.0,1644330600.0,1136.0,AFAS Trainingscomplex,Wijdewormer,Match Finished,PEN,120.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Play-offs,16384,AZ U19,https://media.api-sports.io/football/teams/16384.png,True,17702,Villarreal U19,https://media.api-sports.io/football/teams/17702.png,False,3.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,4.0,3.0
816648,S. Gishamer,UTC,2022-02-08T15:30:00+00:00,1644334200,1644334200.0,1644337800.0,2359.0,Štadión Pod Dubňom,Žilina,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Play-offs,7972,Žilina U19,https://media.api-sports.io/football/teams/7972.png,True,7903,Internazionale U19,https://media.api-sports.io/football/teams/7903.png,False,3.0,1.0,1.0,0.0,3.0,1.0,,,,
816649,J. Pignard,UTC,2022-02-09T17:00:00+00:00,1644426000,1644426000.0,1644429600.0,413.0,Stadion Poljud,Split,Match Finished,PEN,120.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Play-offs,17697,Hajduk Split U19,https://media.api-sports.io/football/teams/17697.png,False,7884,Atlético Madrid U19,https://media.api-sports.io/football/teams/7884.png,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
